DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,#1,%1,#2,%2,#3,%3,#4,%4,#5,%5 
09X215,KAPPA,All Grades,2013,All Students,381,296,112,29.4,199,52.2,57,15,13,3.4,70,18.4
09X215,KAPPA,All Grades,2014,All Students,324,298,82,25.3,167,51.5,60,18.5,15,4.6,75,23.1
09X215,KAPPA,All Grades,2015,All Students,289,295,95,32.9,125,43.3,53,18.3,16,5.5,69,23.9
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,3,2013,All Students,89,298,30,33.7,39,43.8,19,21.3,1,1.1,20,22.5
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,3,2014,All Students,110,288,57,51.8,35,31.8,17,15.5,1,0.9,18,16.4
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,3,2015,All Students,114,288,59,51.8,34,29.8,21,18.4,0,0,21,18.4
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,4,2013,All Students,83,295,26,31.3,42,50.6,13,15.7,2,2.4,15,18.1
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,4,2014,All Students,92,295,33,35.9,38,41.3,17,18.5,4,4.3,21,22.8
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,4,2015,All Students,111,291,36,32.4,57,51.4,16,14.4,2,1.8,18,16.2
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,5,2013,All Students,84,302,22,26.2,43,51.2,15,17.9,4,4.8,19,22.6
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,5,2014,All Students,83,296,24,28.9,43,51.8,13,15.7,3,3.6,16,19.3
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,5,2015,All Students,94,297,34,36.2,39,41.5,13,13.8,8,8.5,21,22.3
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,6,2013,All Students,81,297,17,21,47,58,14,17.3,3,3.7,17,21
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,6,2014,All Students,92,299,16,17.4,57,62,12,13,7,7.6,19,20.7
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,6,2015,All Students,86,298,22,25.6,44,51.2,14,16.3,6,7,20,23.3
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,7,2013,All Students,86,297,28,32.6,43,50,13,15.1,2,2.3,15,17.4
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,7,2014,All Students,88,298,23,26.1,49,55.7,16,18.2,0,0,16,18.2
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,7,2015,All Students,89,297,29,32.6,40,44.9,18,20.2,2,2.2,20,22.5
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,8,2013,All Students,101,291,30,29.7,56,55.4,13,12.9,2,2,15,14.9
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,8,2014,All Students,83,296,28,33.7,41,49.4,8,9.6,6,7.2,14,16.9
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,8,2015,All Students,80,304,12,15,44,55,22,27.5,2,2.5,24,30
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,All Grades,2013,All Students,524,297,153,29.2,270,51.5,87,16.6,14,2.7,101,19.3
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,All Grades,2014,All Students,548,295,181,33,263,48,83,15.1,21,3.8,104,19
09X218,P.S./I.S. 218 RAFAEL HERNANDEZ DUAL LANGUAGE MAGNET SCHOOL,All Grades,2015,All Students,574,295,192,33.4,258,44.9,104,18.1,20,3.5,124,21.6
09X219,I.S. 219 NEW VENTURE SCHOOL,6,2013,All Students,105,268,73,69.5,30,28.6,1,1,1,1,2,1.9
09X219,I.S. 219 NEW VENTURE SCHOOL,6,2014,All Students,100,265,66,66,34,34,0,0,0,0,0,0
09X219,I.S. 219 NEW VENTURE SCHOOL,6,2015,All Students,84,263,60,71.4,22,26.2,2,2.4,0,0,2,2.4
09X219,I.S. 219 NEW VENTURE SCHOOL,7,2013,All Students,130,272,89,68.5,33,25.4,6,4.6,2,1.5,8,6.2
09X219,I.S. 219 NEW VENTURE SCHOOL,7,2014,All Students,106,264,75,70.8,30,28.3,1,0.9,0,0,1,0.9
09X219,I.S. 219 NEW VENTURE SCHOOL,7,2015,All Students,85,267,61,71.8,24,28.2,0,0,0,0,0,0
09X219,I.S. 219 NEW VENTURE SCHOOL,8,2013,All Students,126,267,91,72.2,30,23.8,5,4,0,0,5,4
09X219,I.S. 219 NEW VENTURE SCHOOL,8,2014,All Students,116,273,69,59.5,34,29.3,11,9.5,2,1.7,13,11.2
09X219,I.S. 219 NEW VENTURE SCHOOL,8,2015,All Students,115,265,74,64.3,40,34.8,1,0.9,0,0,1,0.9
09X219,I.S. 219 NEW VENTURE SCHOOL,All Grades,2013,All Students,361,269,253,70.1,93,25.8,12,3.3,3,0.8,15,4.2
09X219,I.S. 219 NEW VENTURE SCHOOL,All Grades,2014,All Students,322,267,210,65.2,98,30.4,12,3.7,2,0.6,14,4.3
09X219,I.S. 219 NEW VENTURE SCHOOL,All Grades,2015,All Students,284,265,195,68.7,86,30.3,3,1.1,0,0,3,1.1
09X229,I.S. 229 ROLAND PATTERSON,6,2013,All Students,61,267,41,67.2,17,27.9,3,4.9,0,0,3,4.9
09X229,I.S. 229 ROLAND PATTERSON,6,2014,All Students,71,274,39,54.9,30,42.3,1,1.4,1,1.4,2,2.8
09X229,I.S. 229 ROLAND PATTERSON,6,2015,All Students,79,276,47,59.5,27,34.2,3,3.8,2,2.5,5,6.3
09X229,I.S. 229 ROLAND PATTERSON,7,2013,All Students,64,278,40,62.5,19,29.7,4,6.3,1,1.6,5,7.8
09X229,I.S. 229 ROLAND PATTERSON,7,2014,All Students,64,276,38,59.4,21,32.8,4,6.3,1,1.6,5,7.8
09X229,I.S. 229 ROLAND PATTERSON,7,2015,All Students,79,274,55,69.6,18,22.8,6,7.6,0,0,6,7.6
09X229,I.S. 229 ROLAND PATTERSON,8,2013,All Students,75,270,48,64,21,28,6,8,0,0,6,8
09X229,I.S. 229 ROLAND PATTERSON,8,2014,All Students,65,278,34,52.3,28,43.1,1,1.5,2,3.1,3,4.6
09X229,I.S. 229 ROLAND PATTERSON,8,2015,All Students,66,276,33,50,27,40.9,5,7.6,1,1.5,6,9.1
09X229,I.S. 229 ROLAND PATTERSON,All Grades,2013,All Students,200,271,129,64.5,57,28.5,13,6.5,1,0.5,14,7
09X229,I.S. 229 ROLAND PATTERSON,All Grades,2014,All Students,200,276,111,55.5,79,39.5,6,3,4,2,10,5
09X229,I.S. 229 ROLAND PATTERSON,All Grades,2015,All Students,224,275,135,60.3,72,32.1,14,6.3,3,1.3,17,7.6
09X230,P.S. 230 DR ROLAND N. PATTERSON,3,2013,All Students,75,283,44,58.7,21,28,10,13.3,0,0,10,13.3
09X230,P.S. 230 DR ROLAND N. PATTERSON,3,2014,All Students,56,279,29,51.8,19,33.9,8,14.3,0,0,8,14.3
09X230,P.S. 230 DR ROLAND N. PATTERSON,4,2013,All Students,52,281,26,50,20,38.5,4,7.7,2,3.8,6,11.5
09X230,P.S. 230 DR ROLAND N. PATTERSON,4,2014,All Students,71,289,28,39.4,30,42.3,13,18.3,0,0,13,18.3
09X230,P.S. 230 DR ROLAND N. PATTERSON,4,2015,All Students,73,295,26,35.6,32,43.8,13,17.8,2,2.7,15,20.5
09X230,P.S. 230 DR ROLAND N. PATTERSON,5,2013,All Students,55,281,33,60,19,34.5,3,5.5,0,0,3,5.5
09X230,P.S. 230 DR ROLAND N. PATTERSON,5,2014,All Students,62,282,35,56.5,23,37.1,3,4.8,1,1.6,4,6.5
09X230,P.S. 230 DR ROLAND N. PATTERSON,5,2015,All Students,70,286,32,45.7,24,34.3,13,18.6,1,1.4,14,20
09X230,P.S. 230 DR ROLAND N. PATTERSON,All Grades,2013,All Students,182,282,103,56.6,60,33,17,9.3,2,1.1,19,10.4
09X230,P.S. 230 DR ROLAND N. PATTERSON,All Grades,2014,All Students,189,284,92,48.7,72,38.1,24,12.7,1,0.5,25,13.2
09X230,P.S. 230 DR ROLAND N. PATTERSON,All Grades,2015,All Students,143,290,58,40.6,56,39.2,26,18.2,3,2.1,29,20.3
09X231,EAGLE ACADEMY FOR YOUNG MEN,6,2013,All Students,72,286,31,43.1,31,43.1,8,11.1,2,2.8,10,13.9
09X231,EAGLE ACADEMY FOR YOUNG MEN,6,2014,All Students,78,287,22,28.2,50,64.1,5,6.4,1,1.3,6,7.7
09X231,EAGLE ACADEMY FOR YOUNG MEN,6,2015,All Students,54,287,26,48.1,20,37,7,13,1,1.9,8,14.8
09X231,EAGLE ACADEMY FOR YOUNG MEN,7,2013,All Students,70,286,33,47.1,33,47.1,4,5.7,0,0,4,5.7
09X231,EAGLE ACADEMY FOR YOUNG MEN,7,2014,All Students,64,283,29,45.3,27,42.2,7,10.9,1,1.6,8,12.5
09X231,EAGLE ACADEMY FOR YOUNG MEN,7,2015,All Students,80,280,47,58.8,27,33.8,6,7.5,0,0,6,7.5
09X231,EAGLE ACADEMY FOR YOUNG MEN,8,2014,All Students,67,291,20,29.9,38,56.7,8,11.9,1,1.5,9,13.4
09X231,EAGLE ACADEMY FOR YOUNG MEN,8,2015,All Students,56,289,22,39.3,27,48.2,5,8.9,2,3.6,7,12.5
09X231,EAGLE ACADEMY FOR YOUNG MEN,All Grades,2013,All Students,142,286,64,45.1,64,45.1,12,8.5,2,1.4,14,9.9
09X231,EAGLE ACADEMY FOR YOUNG MEN,All Grades,2014,All Students,209,287,71,34,115,55,20,9.6,3,1.4,23,11
09X231,EAGLE ACADEMY FOR YOUNG MEN,All Grades,2015,All Students,190,285,95,50,74,38.9,18,9.5,3,1.6,21,11.1
09X232,I.S. 232,6,2013,All Students,149,278,77,51.7,65,43.6,5,3.4,2,1.3,7,4.7
09X232,I.S. 232,6,2014,All Students,154,280,74,48.1,67,43.5,9,5.8,4,2.6,13,8.4
09X232,I.S. 232,6,2015,All Students,156,276,89,57.1,58,37.2,6,3.8,3,1.9,9,5.8
09X232,I.S. 232,7,2013,All Students,161,275,86,53.4,64,39.8,9,5.6,2,1.2,11,6.8
09X232,I.S. 232,7,2014,All Students,178,277,109,61.2,55,30.9,13,7.3,1,0.6,14,7.9
09X232,I.S. 232,7,2015,All Students,182,277,112,61.5,51,28,16,8.8,3,1.6,19,10.4
09X232,I.S. 232,8,2013,All Students,152,269,97,63.8,52,34.2,3,2,0,0,3,2
09X232,I.S. 232,8,2014,All Students,167,274,91,54.5,60,35.9,12,7.2,4,2.4,16,9.6
09X232,I.S. 232,8,2015,All Students,180,278,88,48.9,74,41.1,15,8.3,3,1.7,18,10
09X232,I.S. 232,All Grades,2013,All Students,462,274,260,56.3,181,39.2,17,3.7,4,0.9,21,4.5
09X232,I.S. 232,All Grades,2014,All Students,499,277,274,54.9,182,36.5,34,6.8,9,1.8,43,8.6
09X232,I.S. 232,All Grades,2015,All Students,518,277,289,55.8,183,35.3,37,7.1,9,1.7,46,8.9
09X236,P.S. 236 LANGSTON HUGHES,3,2013,All Students,83,273,59,71.1,18,21.7,6,7.2,0,0,6,7.2
09X236,P.S. 236 LANGSTON HUGHES,3,2014,All Students,78,281,44,56.4,28,35.9,6,7.7,0,0,6,7.7
09X236,P.S. 236 LANGSTON HUGHES,3,2015,All Students,83,286,43,51.8,24,28.9,16,19.3,0,0,16,19.3
09X236,P.S. 236 LANGSTON HUGHES,4,2014,All Students,66,276,40,60.6,20,30.3,5,7.6,1,1.5,6,9.1
09X236,P.S. 236 LANGSTON HUGHES,4,2015,All Students,68,282,31,45.6,32,47.1,4,5.9,1,1.5,5,7.4
09X236,P.S. 236 LANGSTON HUGHES,5,2015,All Students,52,281,25,48.1,21,40.4,5,9.6,1,1.9,6,11.5
09X236,P.S. 236 LANGSTON HUGHES,All Grades,2013,All Students,83,273,59,71.1,18,21.7,6,7.2,0,0,6,7.2
09X236,P.S. 236 LANGSTON HUGHES,All Grades,2014,All Students,144,279,84,58.3,48,33.3,11,7.6,1,0.7,12,8.3
09X236,P.S. 236 LANGSTON HUGHES,All Grades,2015,All Students,203,283,99,48.8,77,37.9,25,12.3,2,1,27,13.3
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",6,2013,All Students,82,293,30,36.6,37,45.1,12,14.6,3,3.7,15,18.3
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",6,2014,All Students,79,285,32,40.5,37,46.8,8,10.1,2,2.5,10,12.7
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",6,2015,All Students,90,282,43,47.8,43,47.8,2,2.2,2,2.2,4,4.4
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",7,2013,All Students,87,295,32,36.8,36,41.4,17,19.5,2,2.3,19,21.8
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",7,2014,All Students,84,286,43,51.2,28,33.3,13,15.5,0,0,13,15.5
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",7,2015,All Students,85,282,46,54.1,34,40,5,5.9,0,0,5,5.9
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",8,2013,All Students,82,282,41,50,28,34.1,11,13.4,2,2.4,13,15.9
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",8,2014,All Students,81,281,42,51.9,32,39.5,7,8.6,0,0,7,8.6
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",8,2015,All Students,89,285,41,46.1,37,41.6,9,10.1,2,2.2,11,12.4
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",All Grades,2013,All Students,251,290,103,41,101,40.2,40,15.9,7,2.8,47,18.7
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",All Grades,2014,All Students,244,284,117,48,97,39.8,28,11.5,2,0.8,30,12.3
09X241,"URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE, THE",All Grades,2015,All Students,264,283,130,49.2,114,43.2,16,6.1,4,1.5,20,7.6
09X274,THE NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK,3,2015,All Students,101,284,54,53.5,36,35.6,10,9.9,1,1,11,10.9
09X274,THE NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK,All Grades,2015,All Students,101,284,54,53.5,36,35.6,10,9.9,1,1,11,10.9
09X294,THE WALTON AVENUE SCHOOL,3,2015,All Students,77,289,35,45.5,31,40.3,11,14.3,0,0,11,14.3
09X294,THE WALTON AVENUE SCHOOL,All Grades,2015,All Students,77,289,35,45.5,31,40.3,11,14.3,0,0,11,14.3
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,6,2013,All Students,100,275,56,56,37,37,5,5,2,2,7,7
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,6,2014,All Students,96,288,31,32.3,57,59.4,7,7.3,1,1,8,8.3
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,6,2015,All Students,83,286,37,44.6,37,44.6,4,4.8,5,6,9,10.8
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,7,2013,All Students,112,290,53,47.3,41,36.6,16,14.3,2,1.8,18,16.1
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,7,2014,All Students,94,286,46,48.9,35,37.2,13,13.8,0,0,13,13.8
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,7,2015,All Students,95,288,35,36.8,49,51.6,11,11.6,0,0,11,11.6
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,8,2013,All Students,105,283,47,44.8,52,49.5,6,5.7,0,0,6,5.7
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,8,2014,All Students,109,296,28,25.7,57,52.3,20,18.3,4,3.7,24,22
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,8,2015,All Students,91,283,34,37.4,47,51.6,8,8.8,2,2.2,10,11
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,All Grades,2013,All Students,317,283,156,49.2,130,41,27,8.5,4,1.3,31,9.8
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,All Grades,2014,All Students,299,290,105,35.1,149,49.8,40,13.4,5,1.7,45,15.1
09X303,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,All Grades,2015,All Students,269,286,106,39.4,133,49.4,23,8.6,7,2.6,30,11.2
09X311,LUCERO ELEMENTARY SCHOOL,3,2015,All Students,74,269,49,66.2,19,25.7,5,6.8,1,1.4,6,8.1
09X311,LUCERO ELEMENTARY SCHOOL,All Grades,2015,All Students,74,269,49,66.2,19,25.7,5,6.8,1,1.4,6,8.1
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,6,2013,All Students,113,271,74,65.5,39,34.5,0,0,0,0,0,0
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,6,2014,All Students,89,265,59,66.3,28,31.5,2,2.2,0,0,2,2.2
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,6,2015,All Students,99,272,64,64.6,31,31.3,3,3,1,1,4,4
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,7,2013,All Students,134,278,77,57.5,47,35.1,10,7.5,0,0,10,7.5
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,7,2014,All Students,106,267,77,72.6,27,25.5,2,1.9,0,0,2,1.9
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,7,2015,All Students,81,263,64,79,13,16,4,4.9,0,0,4,4.9
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,8,2013,All Students,139,261,100,71.9,38,27.3,1,0.7,0,0,1,0.7
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,8,2014,All Students,126,274,68,54,50,39.7,7,5.6,1,0.8,8,6.3
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,8,2015,All Students,103,274,56,54.4,39,37.9,6,5.8,2,1.9,8,7.8
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,All Grades,2013,All Students,386,270,251,65,124,32.1,11,2.8,0,0,11,2.8
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,All Grades,2014,All Students,321,269,204,63.6,105,32.7,11,3.4,1,0.3,12,3.7
09X313,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,All Grades,2015,All Students,283,270,184,65,83,29.3,13,4.6,3,1.1,16,5.7
09X323,BRONX WRITING ACADEMY,6,2013,All Students,143,286,57,39.9,69,48.3,15,10.5,2,1.4,17,11.9
09X323,BRONX WRITING ACADEMY,6,2014,All Students,151,276,85,56.3,55,36.4,6,4,5,3.3,11,7.3
09X323,BRONX WRITING ACADEMY,6,2015,All Students,144,282,70,48.6,63,43.8,10,6.9,1,0.7,11,7.6
09X323,BRONX WRITING ACADEMY,7,2013,All Students,151,273,89,58.9,50,33.1,12,7.9,0,0,12,7.9
09X323,BRONX WRITING ACADEMY,7,2014,All Students,129,287,54,41.9,51,39.5,21,16.3,3,2.3,24,18.6
09X323,BRONX WRITING ACADEMY,7,2015,All Students,142,272,88,62,44,31,9,6.3,1,0.7,10,7
09X323,BRONX WRITING ACADEMY,8,2013,All Students,144,273,83,57.6,48,33.3,13,9,0,0,13,9
09X323,BRONX WRITING ACADEMY,8,2014,All Students,153,272,89,58.2,52,34,12,7.8,0,0,12,7.8
09X323,BRONX WRITING ACADEMY,8,2015,All Students,132,286,50,37.9,57,43.2,20,15.2,5,3.8,25,18.9
09X323,BRONX WRITING ACADEMY,All Grades,2013,All Students,438,277,229,52.3,167,38.1,40,9.1,2,0.5,42,9.6
09X323,BRONX WRITING ACADEMY,All Grades,2014,All Students,433,278,228,52.7,158,36.5,39,9,8,1.8,47,10.9
09X323,BRONX WRITING ACADEMY,All Grades,2015,All Students,418,280,208,49.8,164,39.2,39,9.3,7,1.7,46,11
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2013,All Students,71,276,42,59.2,27,38,2,2.8,0,0,2,2.8
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2014,All Students,72,277,40,55.6,27,37.5,2,2.8,3,4.2,5,6.9
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,6,2015,All Students,78,274,46,59,29,37.2,3,3.8,0,0,3,3.8
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2013,All Students,86,281,50,58.1,23,26.7,12,14,1,1.2,13,15.1
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2014,All Students,70,271,53,75.7,13,18.6,4,5.7,0,0,4,5.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,7,2015,All Students,67,281,42,62.7,15,22.4,10,14.9,0,0,10,14.9
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2013,All Students,68,283,31,45.6,32,47.1,4,5.9,1,1.5,5,7.4
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2014,All Students,72,284,32,44.4,30,41.7,8,11.1,2,2.8,10,13.9
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,8,2015,All Students,65,286,23,35.4,35,53.8,7,10.8,0,0,7,10.8
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2013,All Students,225,280,123,54.7,82,36.4,18,8,2,0.9,20,8.9
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2014,All Students,214,278,125,58.4,70,32.7,14,6.5,5,2.3,19,8.9
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,All Grades,2015,All Students,210,280,111,52.9,79,37.6,20,9.5,0,0,20,9.5
09X325,URBAN SCIENCE ACADEMY,5,2013,All Students,7,268,5,71.4,2,28.6,0,0,0,0,0,0
09X325,URBAN SCIENCE ACADEMY,6,2013,All Students,96,274,55,57.3,35,36.5,5,5.2,1,1,6,6.3
09X325,URBAN SCIENCE ACADEMY,6,2014,All Students,91,273,50,54.9,40,44,1,1.1,0,0,1,1.1
09X325,URBAN SCIENCE ACADEMY,6,2015,All Students,93,259,77,82.8,13,14,2,2.2,1,1.1,3,3.2
09X325,URBAN SCIENCE ACADEMY,7,2013,All Students,137,274,87,63.5,46,33.6,3,2.2,1,0.7,4,2.9
09X325,URBAN SCIENCE ACADEMY,7,2014,All Students,98,273,66,67.3,25,25.5,7,7.1,0,0,7,7.1
09X325,URBAN SCIENCE ACADEMY,7,2015,All Students,91,266,69,75.8,16,17.6,6,6.6,0,0,6,6.6
09X325,URBAN SCIENCE ACADEMY,8,2013,All Students,123,266,92,74.8,26,21.1,5,4.1,0,0,5,4.1
09X325,URBAN SCIENCE ACADEMY,8,2014,All Students,148,277,81,54.7,54,36.5,11,7.4,2,1.4,13,8.8
09X325,URBAN SCIENCE ACADEMY,8,2015,All Students,104,268,61,58.7,38,36.5,5,4.8,0,0,5,4.8
09X325,URBAN SCIENCE ACADEMY,All Grades,2013,All Students,363,271,239,65.8,109,30,13,3.6,2,0.6,15,4.1
09X325,URBAN SCIENCE ACADEMY,All Grades,2014,All Students,337,275,197,58.5,119,35.3,19,5.6,2,0.6,21,6.2
09X325,URBAN SCIENCE ACADEMY,All Grades,2015,All Students,288,264,207,71.9,67,23.3,13,4.5,1,0.3,14,4.9
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2013,All Students,116,289,41,35.3,64,55.2,9,7.8,2,1.7,11,9.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2014,All Students,82,295,21,25.6,45,54.9,10,12.2,6,7.3,16,19.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,6,2015,All Students,93,303,23,24.7,39,41.9,22,23.7,9,9.7,31,33.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2013,All Students,104,297,34,32.7,48,46.2,19,18.3,3,2.9,22,21.2
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2014,All Students,121,297,38,31.4,59,48.8,18,14.9,6,5,24,19.8
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,7,2015,All Students,90,299,28,31.1,41,45.6,16,17.8,5,5.6,21,23.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2013,All Students,112,289,43,38.4,53,47.3,14,12.5,2,1.8,16,14.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2014,All Students,102,299,22,21.6,53,52,21,20.6,6,5.9,27,26.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,8,2015,All Students,119,304,21,17.6,58,48.7,34,28.6,6,5,40,33.6
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2013,All Students,332,292,118,35.5,165,49.7,42,12.7,7,2.1,49,14.8
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2014,All Students,305,297,81,26.6,157,51.5,49,16.1,18,5.9,67,22
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,All Grades,2015,All Students,302,302,72,23.8,138,45.7,72,23.8,20,6.6,92,30.5
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2013,All Students,58,269,38,65.5,19,32.8,1,1.7,0,0,1,1.7
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2014,All Students,61,277,30,49.2,28,45.9,3,4.9,0,0,3,4.9
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,6,2015,All Students,63,271,36,57.1,27,42.9,0,0,0,0,0,0
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2013,All Students,62,275,42,67.7,19,30.6,1,1.6,0,0,1,1.6
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2014,All Students,53,275,28,52.8,22,41.5,3,5.7,0,0,3,5.7
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,7,2015,All Students,54,271,41,75.9,10,18.5,3,5.6,0,0,3,5.6
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2013,All Students,55,278,33,60,19,34.5,2,3.6,1,1.8,3,5.5
09X328,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,8,2014,All Students,66,274,37,56.1,27,40.9,2,3,0,0,2,3
